source,destination,transmitter_type,channel_pattern,launch_power_dbm,16QAM,QPSK,qpsk_minus_16qam_gsnr_db
bristol,reading,voyager,01111101,-4.5,6.86,6.148,-0.7120000000000006
bristol,reading,voyager,01111110,-5.5,6.613,5.86,-0.7530000000000001
bristol,reading,voyager,01111110,-5.0,6.61,5.855,-0.7549999999999999
bristol,reading,voyager,01111110,-4.5,6.6,5.843,-0.7569999999999997
bristol,reading,voyager,01111111,-5.5,6.386,5.601,-0.7850000000000001
bristol,reading,voyager,01111111,-5.0,6.379,5.599,-0.7799999999999994
bristol,reading,voyager,01111111,-4.5,6.369,5.587,-0.782
bristol,reading,voyager,10000000,-5.5,10.12,10.12,0.0
bristol,reading,voyager,10000000,-5.0,10.12,10.12,0.0
bristol,reading,voyager,10000000,-4.5,10.11,10.11,0.0
bristol,reading,voyager,10000001,-5.5,9.85,9.775,-0.07499999999999929
bristol,reading,voyager,10000001,-5.0,9.845,9.765,-0.08000000000000007
bristol,reading,voyager,10000001,-4.5,9.83,9.755,-0.07499999999999929
bristol,reading,voyager,10000010,-5.5,9.81,9.72,-0.08999999999999986
bristol,reading,voyager,10000010,-5.0,9.805,9.715,-0.08999999999999986
bristol,reading,voyager,10000010,-4.5,9.795,9.705,-0.08999999999999986
bristol,reading,voyager,10000011,-5.5,8.753,8.383,-0.370000000000001
bristol,reading,voyager,10000011,-5.0,8.75,8.377,-0.37299999999999933
bristol,reading,voyager,10000011,-4.5,8.737,8.367,-0.3699999999999992
bristol,reading,voyager,10000100,-5.5,9.755,9.65,-0.10500000000000043
bristol,reading,voyager,10000100,-5.0,9.755,9.645,-0.11000000000000121
bristol,reading,voyager,10000100,-4.5,9.745,9.63,-0.11499999999999844
bristol,reading,voyager,10000101,-5.5,9.18,8.917,-0.2629999999999999
bristol,reading,voyager,10000101,-5.0,9.173,8.913,-0.2599999999999998
bristol,reading,voyager,10000101,-4.5,9.163,8.903,-0.2599999999999998
bristol,reading,voyager,10000110,-5.5,8.703,8.32,-0.3829999999999991
bristol,reading,voyager,10000110,-5.0,8.697,8.313,-0.38399999999999856
bristol,reading,voyager,10000110,-4.5,8.687,8.303,-0.38399999999999856
bristol,reading,voyager,10000111,-5.5,8.0,7.475,-0.5250000000000004
bristol,reading,voyager,10000111,-5.0,7.995,7.473,-0.5220000000000002
bristol,reading,voyager,10000111,-4.5,7.98,7.46,-0.5200000000000005
bristol,reading,voyager,10001000,-5.5,9.675,9.54,-0.13500000000000156
bristol,reading,voyager,10001000,-5.0,9.67,9.54,-0.13000000000000078
bristol,reading,voyager,10001000,-4.5,9.66,9.525,-0.1349999999999998
bristol,reading,voyager,10001001,-5.5,9.297,9.06,-0.2370000000000001
bristol,reading,voyager,10001001,-5.0,9.29,9.06,-0.22999999999999865
bristol,reading,voyager,10001001,-4.5,9.28,9.043,-0.2370000000000001
bristol,reading,voyager,10001010,-5.5,9.11,8.827,-0.2829999999999995
bristol,reading,voyager,10001010,-5.0,9.107,8.82,-0.28699999999999903
bristol,reading,voyager,10001010,-4.5,9.093,8.81,-0.2829999999999995
bristol,reading,voyager,10001011,-5.5,8.34,7.885,-0.45500000000000007
bristol,reading,voyager,10001011,-5.0,8.34,7.88,-0.45999999999999996
bristol,reading,voyager,10001011,-4.5,8.328,7.87,-0.4579999999999993
bristol,reading,voyager,10001100,-5.5,8.63,8.227,-0.40300000000000047
bristol,reading,voyager,10001100,-5.0,8.623,8.223,-0.3999999999999986
bristol,reading,voyager,10001100,-4.5,8.613,8.213,-0.40000000000000036
bristol,reading,voyager,10001101,-5.5,8.325,7.867,-0.4579999999999993
bristol,reading,voyager,10001101,-5.0,8.325,7.865,-0.4599999999999991
bristol,reading,voyager,10001101,-4.5,8.312,7.855,-0.45699999999999896
bristol,reading,voyager,10001110,-5.5,7.935,7.397,-0.5379999999999994
bristol,reading,voyager,10001110,-5.0,7.933,7.39,-0.5430000000000001
bristol,reading,voyager,10001110,-4.5,7.92,7.38,-0.54
bristol,reading,voyager,10001111,-5.5,7.436,6.818,-0.6180000000000003
bristol,reading,voyager,10001111,-5.0,7.436,6.814,-0.6219999999999999
bristol,reading,voyager,10001111,-4.5,7.426,6.804,-0.6219999999999999
bristol,reading,voyager,10010000,-5.5,9.54,9.365,-0.17499999999999893
bristol,reading,voyager,10010000,-5.0,9.54,9.365,-0.17499999999999893
bristol,reading,voyager,10010000,-4.5,9.525,9.355,-0.16999999999999993
bristol,reading,voyager,10010001,-5.5,9.3,9.06,-0.2400000000000002
bristol,reading,voyager,10010001,-5.0,9.29,9.057,-0.23299999999999876
bristol,reading,voyager,10010001,-4.5,9.28,9.047,-0.23299999999999876
bristol,reading,voyager,10010010,-5.5,9.193,8.927,-0.266
bristol,reading,voyager,10010010,-5.0,9.187,8.923,-0.26399999999999935
bristol,reading,voyager,10010010,-4.5,9.173,8.913,-0.2599999999999998
bristol,reading,voyager,10010011,-5.5,8.435,7.997,-0.4380000000000006
bristol,reading,voyager,10010011,-5.0,8.435,7.99,-0.4450000000000003
bristol,reading,voyager,10010011,-4.5,8.42,7.98,-0.4399999999999995
bristol,reading,voyager,10010100,-5.5,9.0,8.687,-0.3130000000000006
bristol,reading,voyager,10010100,-5.0,8.997,8.687,-0.3100000000000005
bristol,reading,voyager,10010100,-4.5,8.983,8.67,-0.3130000000000006
bristol,reading,voyager,10010101,-5.5,8.625,8.23,-0.3949999999999996
bristol,reading,voyager,10010101,-5.0,8.62,8.225,-0.3949999999999996
bristol,reading,voyager,10010101,-4.5,8.61,8.213,-0.39700000000000024
bristol,reading,voyager,10010110,-5.5,8.252,7.777,-0.47500000000000053
bristol,reading,voyager,10010110,-5.0,8.25,7.77,-0.4800000000000004
bristol,reading,voyager,10010110,-4.5,8.238,7.76,-0.47799999999999976
bristol,reading,voyager,10010111,-5.5,7.702,7.124,-0.5780000000000003
bristol,reading,voyager,10010111,-5.0,7.698,7.124,-0.5740000000000007
bristol,reading,voyager,10010111,-4.5,7.686,7.112,-0.5739999999999998
bristol,reading,voyager,10011000,-5.5,8.51,8.083,-0.4269999999999996
bristol,reading,voyager,10011000,-5.0,8.51,8.077,-0.43299999999999983
bristol,reading,voyager,10011000,-4.5,8.5,8.067,-0.43299999999999983
bristol,reading,voyager,10011001,-5.5,8.398,7.953,-0.4449999999999994
bristol,reading,voyager,10011001,-5.0,8.395,7.95,-0.4449999999999994
bristol,reading,voyager,10011001,-4.5,8.383,7.94,-0.44299999999999873
bristol,reading,voyager,10011010,-5.5,8.232,7.748,-0.4839999999999991
bristol,reading,voyager,10011010,-5.0,8.225,7.748,-0.4769999999999994
bristol,reading,voyager,10011010,-4.5,8.215,7.732,-0.48299999999999965
bristol,reading,voyager,10011011,-5.5,7.732,7.154,-0.5780000000000003
bristol,reading,voyager,10011011,-5.0,7.728,7.154,-0.5739999999999998
bristol,reading,voyager,10011011,-4.5,7.718,7.144,-0.5739999999999998
bristol,reading,voyager,10011100,-5.5,7.838,7.277,-0.5609999999999999
bristol,reading,voyager,10011100,-5.0,7.838,7.272,-0.5659999999999998
bristol,reading,voyager,10011100,-4.5,7.822,7.263,-0.5590000000000002
bristol,reading,voyager,10011101,-5.5,7.676,7.094,-0.5819999999999999
bristol,reading,voyager,10011101,-5.0,7.668,7.09,-0.5780000000000003
bristol,reading,voyager,10011101,-4.5,7.658,7.076,-0.5820000000000007
bristol,reading,voyager,10011110,-5.5,7.358,6.72,-0.6379999999999999
bristol,reading,voyager,10011110,-5.0,7.354,6.716,-0.6379999999999999
bristol,reading,voyager,10011110,-4.5,7.344,6.704,-0.6400000000000006
bristol,reading,voyager,10011111,-5.5,6.993,6.305,-0.6880000000000006
bristol,reading,voyager,10011111,-5.0,6.99,6.3,-0.6900000000000004
bristol,reading,voyager,10011111,-4.5,6.98,6.29,-0.6900000000000004
bristol,reading,voyager,10100000,-5.5,9.285,9.035,-0.25
bristol,reading,voyager,10100000,-5.0,9.275,9.025,-0.25
bristol,reading,voyager,10100000,-4.5,9.265,9.015,-0.25
bristol,reading,voyager,10100001,-5.5,9.187,8.92,-0.26699999999999946
bristol,reading,voyager,10100001,-5.0,9.18,8.917,-0.2629999999999999
bristol,reading,voyager,10100001,-4.5,9.17,8.907,-0.2629999999999999
bristol,reading,voyager,10100010,-5.5,9.11,8.83,-0.27999999999999936
bristol,reading,voyager,10100010,-5.0,9.11,8.827,-0.2829999999999995
bristol,reading,voyager,10100010,-4.5,9.1,8.813,-0.28699999999999903
bristol,reading,voyager,10100011,-5.5,8.405,7.953,-0.45199999999999907
bristol,reading,voyager,10100011,-5.0,8.4,7.95,-0.4500000000000002
bristol,reading,voyager,10100011,-4.5,8.39,7.94,-0.4500000000000002
bristol,reading,voyager,10100100,-5.5,9.0,8.687,-0.3130000000000006
bristol,reading,voyager,10100100,-5.0,8.997,8.687,-0.3100000000000005
bristol,reading,voyager,10100100,-4.5,8.987,8.673,-0.31400000000000006
bristol,reading,voyager,10100101,-5.5,8.652,8.26,-0.39199999999999946
bristol,reading,voyager,10100101,-5.0,8.645,8.258,-0.38700000000000045
bristol,reading,voyager,10100101,-4.5,8.635,8.245,-0.39000000000000057
bristol,reading,voyager,10100110,-5.5,8.29,7.82,-0.46999999999999886
bristol,reading,voyager,10100110,-5.0,8.287,7.81,-0.4770000000000012
bristol,reading,voyager,10100110,-4.5,8.277,7.8,-0.4769999999999994
bristol,reading,voyager,10100111,-5.5,7.748,7.176,-0.5720000000000001
bristol,reading,voyager,10100111,-5.0,7.742,7.172,-0.5700000000000003
bristol,reading,voyager,10100111,-4.5,7.73,7.162,-0.5680000000000005
bristol,reading,voyager,10101000,-5.5,8.797,8.437,-0.3600000000000012
bristol,reading,voyager,10101000,-5.0,8.797,8.433,-0.36400000000000077
bristol,reading,voyager,10101000,-4.5,8.787,8.423,-0.36400000000000077
bristol,reading,voyager,10101001,-5.5,8.625,8.23,-0.3949999999999996
bristol,reading,voyager,10101001,-5.0,8.625,8.227,-0.3979999999999997
bristol,reading,voyager,10101001,-4.5,8.613,8.213,-0.40000000000000036
bristol,reading,voyager,10101010,-5.5,8.467,8.04,-0.4270000000000014
bristol,reading,voyager,10101010,-5.0,8.465,8.033,-0.4320000000000004
bristol,reading,voyager,10101010,-4.5,8.455,8.022,-0.43299999999999983
bristol,reading,voyager,10101011,-5.5,7.926,7.388,-0.5380000000000003
bristol,reading,voyager,10101011,-5.0,7.926,7.384,-0.5419999999999998
bristol,reading,voyager,10101011,-4.5,7.914,7.372,-0.5419999999999998
bristol,reading,voyager,10101100,-5.5,8.095,7.585,-0.5100000000000007
bristol,reading,voyager,10101100,-5.0,8.095,7.58,-0.5150000000000006
bristol,reading,voyager,10101100,-4.5,8.085,7.57,-0.5150000000000006
bristol,reading,voyager,10101101,-5.5,7.89,7.346,-0.5439999999999996
bristol,reading,voyager,10101101,-5.0,7.886,7.34,-0.5460000000000003
bristol,reading,voyager,10101101,-4.5,7.874,7.33,-0.5439999999999996
bristol,reading,voyager,10101110,-5.5,7.576,6.974,-0.6019999999999994
bristol,reading,voyager,10101110,-5.0,7.574,6.97,-0.6040000000000001
bristol,reading,voyager,10101110,-4.5,7.562,6.958,-0.6040000000000001
bristol,reading,voyager,10101111,-5.5,7.18,6.517,-0.6629999999999994
bristol,reading,voyager,10101111,-5.0,7.175,6.513,-0.6619999999999999
bristol,reading,voyager,10101111,-4.5,7.163,6.503,-0.6600000000000001
bristol,reading,voyager,10110000,-5.5,8.3,7.82,-0.4800000000000004
bristol,reading,voyager,10110000,-5.0,8.3,7.817,-0.48300000000000054
bristol,reading,voyager,10110000,-4.5,8.287,7.807,-0.4800000000000004
bristol,reading,voyager,10110001,-5.5,8.332,7.87,-0.46200000000000063
bristol,reading,voyager,10110001,-5.0,8.328,7.87,-0.4579999999999993
bristol,reading,voyager,10110001,-4.5,8.315,7.86,-0.4549999999999992
bristol,reading,voyager,10110010,-5.5,8.232,7.748,-0.4839999999999991
bristol,reading,voyager,10110010,-5.0,8.23,7.748,-0.4820000000000002
bristol,reading,voyager,10110010,-4.5,8.218,7.738,-0.47999999999999954
bristol,reading,voyager,10110011,-5.5,7.778,7.202,-0.5759999999999996
bristol,reading,voyager,10110011,-5.0,7.772,7.2,-0.5720000000000001
bristol,reading,voyager,10110011,-4.5,7.76,7.188,-0.5720000000000001
bristol,reading,voyager,10110100,-5.5,8.065,7.545,-0.5199999999999996
bristol,reading,voyager,10110100,-5.0,8.057,7.542,-0.5150000000000006
bristol,reading,voyager,10110100,-4.5,8.047,7.532,-0.5150000000000006
bristol,reading,voyager,10110101,-5.5,7.89,7.346,-0.5439999999999996
bristol,reading,voyager,10110101,-5.0,7.888,7.344,-0.5439999999999996
bristol,reading,voyager,10110101,-4.5,7.878,7.33,-0.548
bristol,reading,voyager,10110110,-5.5,7.598,6.994,-0.6040000000000001
bristol,reading,voyager,10110110,-5.0,7.592,6.99,-0.6019999999999994
bristol,reading,voyager,10110110,-4.5,7.582,6.978,-0.6040000000000001
bristol,reading,voyager,10110111,-5.5,7.213,6.55,-0.6630000000000003
bristol,reading,voyager,10110111,-5.0,7.208,6.548,-0.6600000000000001
bristol,reading,voyager,10110111,-4.5,7.198,6.535,-0.6630000000000003
bristol,reading,voyager,10111000,-5.5,7.668,7.067,-0.601
bristol,reading,voyager,10111000,-5.0,7.662,7.067,-0.5949999999999998
bristol,reading,voyager,10111000,-4.5,7.652,7.057,-0.5949999999999998
bristol,reading,voyager,10111001,-5.5,7.676,7.094,-0.5819999999999999
bristol,reading,voyager,10111001,-5.0,7.674,7.092,-0.5820000000000007
bristol,reading,voyager,10111001,-4.5,7.662,7.082,-0.5800000000000001
bristol,reading,voyager,10111010,-5.5,7.532,6.926,-0.6059999999999999
bristol,reading,voyager,10111010,-5.0,7.53,6.924,-0.6059999999999999
bristol,reading,voyager,10111010,-4.5,7.52,6.91,-0.6099999999999994
bristol,reading,voyager,10111011,-5.5,7.2,6.538,-0.6619999999999999
bristol,reading,voyager,10111011,-5.0,7.198,6.533,-0.665
bristol,reading,voyager,10111011,-4.5,7.188,6.52,-0.6680000000000001
bristol,reading,voyager,10111100,-5.5,7.218,6.552,-0.6660000000000004
bristol,reading,voyager,10111100,-5.0,7.212,6.55,-0.6619999999999999
bristol,reading,voyager,10111100,-4.5,7.202,6.538,-0.6639999999999997
bristol,reading,voyager,10111101,-5.5,7.138,6.467,-0.6710000000000003
bristol,reading,voyager,10111101,-5.0,7.135,6.467,-0.6680000000000001
bristol,reading,voyager,10111101,-4.5,7.125,6.457,-0.6680000000000001
bristol,reading,voyager,10111110,-5.5,6.875,6.162,-0.7130000000000001
bristol,reading,voyager,10111110,-5.0,6.873,6.162,-0.7110000000000003
bristol,reading,voyager,10111110,-4.5,6.863,6.152,-0.7110000000000003
bristol,reading,voyager,10111111,-5.5,6.604,5.859,-0.7450000000000001
bristol,reading,voyager,10111111,-5.0,6.603,5.854,-0.7489999999999997
bristol,reading,voyager,10111111,-4.5,6.593,5.844,-0.7489999999999997
bristol,reading,voyager,11000000,-5.5,8.56,8.12,-0.4400000000000013
bristol,reading,voyager,11000000,-5.0,8.56,8.115,-0.4450000000000003
bristol,reading,voyager,11000000,-4.5,8.545,8.105,-0.4399999999999995
bristol,reading,voyager,11000001,-5.5,8.76,8.393,-0.3669999999999991
bristol,reading,voyager,11000001,-5.0,8.76,8.383,-0.37700000000000067
bristol,reading,voyager,11000001,-4.5,8.75,8.373,-0.37700000000000067
bristol,reading,voyager,11000010,-5.5,8.71,8.323,-0.38700000000000045
bristol,reading,voyager,11000010,-5.0,8.707,8.323,-0.38400000000000034
bristol,reading,voyager,11000010,-4.5,8.697,8.313,-0.38399999999999856
bristol,reading,voyager,11000011,-5.5,8.13,7.615,-0.5150000000000006
bristol,reading,voyager,11000011,-5.0,8.127,7.612,-0.5150000000000006
bristol,reading,voyager,11000011,-4.5,8.117,7.6,-0.5170000000000012
bristol,reading,voyager,11000100,-5.5,8.637,8.23,-0.40700000000000003
bristol,reading,voyager,11000100,-5.0,8.633,8.227,-0.4059999999999988
bristol,reading,voyager,11000100,-4.5,8.617,8.213,-0.4040000000000017
bristol,reading,voyager,11000101,-5.5,8.408,7.955,-0.4529999999999994
bristol,reading,voyager,11000101,-5.0,8.402,7.952,-0.4499999999999993
bristol,reading,voyager,11000101,-4.5,8.393,7.942,-0.4510000000000005
bristol,reading,voyager,11000110,-5.5,8.053,7.52,-0.5330000000000013
bristol,reading,voyager,11000110,-5.0,8.047,7.518,-0.5290000000000008
bristol,reading,voyager,11000110,-4.5,8.037,7.508,-0.5290000000000008
bristol,reading,voyager,11000111,-5.5,7.576,6.964,-0.6119999999999992
bristol,reading,voyager,11000111,-5.0,7.574,6.96,-0.6139999999999999
bristol,reading,voyager,11000111,-4.5,7.564,6.948,-0.6159999999999997
bristol,reading,voyager,11001000,-5.5,8.513,8.083,-0.4299999999999997
bristol,reading,voyager,11001000,-5.0,8.513,8.083,-0.4299999999999997
bristol,reading,voyager,11001000,-4.5,8.503,8.07,-0.43299999999999983
bristol,reading,voyager,11001001,-5.5,8.442,8.0,-0.44200000000000017
bristol,reading,voyager,11001001,-5.0,8.438,7.997,-0.4410000000000007
bristol,reading,voyager,11001001,-4.5,8.428,7.985,-0.4430000000000005
bristol,reading,voyager,11001010,-5.5,8.293,7.817,-0.4759999999999991
bristol,reading,voyager,11001010,-5.0,8.293,7.815,-0.47799999999999887
bristol,reading,voyager,11001010,-4.5,8.283,7.805,-0.47799999999999976
bristol,reading,voyager,11001011,-5.5,7.802,7.232,-0.5699999999999994
bristol,reading,voyager,11001011,-5.0,7.802,7.228,-0.5739999999999998
bristol,reading,voyager,11001011,-4.5,7.79,7.216,-0.5739999999999998
bristol,reading,voyager,11001100,-5.5,7.933,7.383,-0.5499999999999998
bristol,reading,voyager,11001100,-5.0,7.933,7.373,-0.5599999999999996
bristol,reading,voyager,11001100,-4.5,7.92,7.362,-0.5579999999999998
bristol,reading,voyager,11001101,-5.5,7.776,7.204,-0.5720000000000001
bristol,reading,voyager,11001101,-5.0,7.776,7.2,-0.5759999999999996
bristol,reading,voyager,11001101,-4.5,7.764,7.19,-0.5739999999999998
bristol,reading,voyager,11001110,-5.5,7.466,6.836,-0.6299999999999999
bristol,reading,voyager,11001110,-5.0,7.466,6.832,-0.6340000000000003
bristol,reading,voyager,11001110,-4.5,7.454,6.822,-0.6319999999999997
bristol,reading,voyager,11001111,-5.5,7.1,6.415,-0.6849999999999996
bristol,reading,voyager,11001111,-5.0,7.097,6.41,-0.6870000000000003
bristol,reading,voyager,11001111,-4.5,7.087,6.4,-0.6869999999999994
bristol,reading,voyager,11010000,-5.5,8.303,7.82,-0.48300000000000054
bristol,reading,voyager,11010000,-5.0,8.3,7.82,-0.4800000000000004
bristol,reading,voyager,11010000,-4.5,8.287,7.807,-0.4800000000000004
bristol,reading,voyager,11010001,-5.5,8.35,7.89,-0.45999999999999996
bristol,reading,voyager,11010001,-5.0,8.345,7.89,-0.45500000000000096
bristol,reading,voyager,11010001,-4.5,8.335,7.877,-0.4580000000000011
bristol,reading,voyager,11010010,-5.5,8.258,7.78,-0.47799999999999887
bristol,reading,voyager,11010010,-5.0,8.255,7.775,-0.4800000000000004
bristol,reading,voyager,11010010,-4.5,8.245,7.765,-0.47999999999999954
bristol,reading,voyager,11010011,-5.5,7.802,7.232,-0.5699999999999994
bristol,reading,voyager,11010011,-5.0,7.8,7.228,-0.5720000000000001
bristol,reading,voyager,11010011,-4.5,7.79,7.218,-0.5720000000000001
bristol,reading,voyager,11010100,-5.5,8.103,7.588,-0.5149999999999997
bristol,reading,voyager,11010100,-5.0,8.098,7.583,-0.5150000000000006
bristol,reading,voyager,11010100,-4.5,8.082,7.572,-0.5100000000000007
bristol,reading,voyager,11010101,-5.5,7.93,7.392,-0.5379999999999994
bristol,reading,voyager,11010101,-5.0,7.926,7.384,-0.5419999999999998
bristol,reading,voyager,11010101,-4.5,7.916,7.374,-0.5420000000000007
bristol,reading,voyager,11010110,-5.5,7.636,7.038,-0.5979999999999999
bristol,reading,voyager,11010110,-5.0,7.636,7.036,-0.6000000000000005
bristol,reading,voyager,11010110,-4.5,7.624,7.024,-0.5999999999999996
bristol,reading,voyager,11010111,-5.5,7.253,6.593,-0.6600000000000001
bristol,reading,voyager,11010111,-5.0,7.25,6.588,-0.6619999999999999
bristol,reading,voyager,11010111,-4.5,7.238,6.578,-0.6600000000000001
bristol,reading,voyager,11011000,-5.5,7.728,7.138,-0.5899999999999999
bristol,reading,voyager,11011000,-5.0,7.728,7.133,-0.5949999999999998
bristol,reading,voyager,11011000,-4.5,7.718,7.122,-0.5960000000000001
bristol,reading,voyager,11011001,-5.5,7.736,7.16,-0.5759999999999996
bristol,reading,voyager,11011001,-5.0,7.736,7.158,-0.5779999999999994
bristol,reading,voyager,11011001,-4.5,7.726,7.146,-0.5800000000000001
bristol,reading,voyager,11011010,-5.5,7.598,6.994,-0.6040000000000001
bristol,reading,voyager,11011010,-5.0,7.596,6.99,-0.6059999999999999
bristol,reading,voyager,11011010,-4.5,7.586,6.98,-0.6059999999999999
bristol,reading,voyager,11011011,-5.5,7.26,6.598,-0.6619999999999999
bristol,reading,voyager,11011011,-5.0,7.258,6.597,-0.6609999999999996
bristol,reading,voyager,11011011,-4.5,7.247,6.583,-0.6639999999999997
bristol,reading,voyager,11011100,-5.5,7.286,6.624,-0.6619999999999999
bristol,reading,voyager,11011100,-5.0,7.284,6.62,-0.6639999999999997
bristol,reading,voyager,11011100,-4.5,7.274,6.61,-0.6639999999999997
