scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json
iter-2-scenario-3608,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110010,4,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.748,29.18,-36.03,7.748,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3608_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3608_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3608_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '10110010', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.2, 'gsnr_signal_bw_db': 8.17}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.11, 'gsnr_signal_bw_db': 7.08}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.21, 'gsnr_signal_bw_db': 7.18}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.6, 'gsnr_signal_bw_db': 8.56}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.748, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-3609,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110010,4,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.738,29.09,-36.44,7.738,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3609_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3609_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3609_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110010', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.19, 'gsnr_signal_bw_db': 8.16}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.09, 'gsnr_signal_bw_db': 7.07}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.2, 'gsnr_signal_bw_db': 7.17}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.59, 'gsnr_signal_bw_db': 8.55}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.738, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-3610,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110011,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.202,29.24,-35.59,7.202,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3610_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3610_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3610_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110011', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.99, 'gsnr_signal_bw_db': 7.96}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.87, 'gsnr_signal_bw_db': 6.84}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.91, 'gsnr_signal_bw_db': 6.88}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.1, 'gsnr_signal_bw_db': 7.07}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.29, 'gsnr_signal_bw_db': 7.26}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 7.202, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-3611,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110011,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.2,29.18,-36.03,7.2,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3611_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3611_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3611_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '10110011', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.99, 'gsnr_signal_bw_db': 7.95}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.87, 'gsnr_signal_bw_db': 6.84}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.9, 'gsnr_signal_bw_db': 6.88}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.09, 'gsnr_signal_bw_db': 7.07}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.29, 'gsnr_signal_bw_db': 7.26}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.2, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-3612,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110011,5,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.188,29.09,-36.44,7.188,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3612_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3612_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3612_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110011', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.97, 'gsnr_signal_bw_db': 7.94}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.86, 'gsnr_signal_bw_db': 6.83}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.89, 'gsnr_signal_bw_db': 6.87}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.08, 'gsnr_signal_bw_db': 7.05}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.28, 'gsnr_signal_bw_db': 7.25}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.188, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-3613,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110100,4,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.545,29.24,-35.59,7.545,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3613_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3613_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3613_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.15, 'gsnr_signal_bw_db': 8.12}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.01, 'gsnr_signal_bw_db': 6.98}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.0, 'gsnr_signal_bw_db': 6.98}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.13, 'gsnr_signal_bw_db': 8.1}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 7.545, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-3614,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110100,4,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.542,29.18,-36.03,7.542,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3614_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3614_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3614_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '10110100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.15, 'gsnr_signal_bw_db': 8.12}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.0, 'gsnr_signal_bw_db': 6.98}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.0, 'gsnr_signal_bw_db': 6.97}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.13, 'gsnr_signal_bw_db': 8.1}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.542, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-3615,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110100,4,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.532,29.09,-36.44,7.532,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3615_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3615_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3615_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.14, 'gsnr_signal_bw_db': 8.11}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.99, 'gsnr_signal_bw_db': 6.97}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.99, 'gsnr_signal_bw_db': 6.96}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.12, 'gsnr_signal_bw_db': 8.09}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.532, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-3616,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110101,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.346,29.24,-35.59,7.346,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3616_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3616_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3616_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.94, 'gsnr_signal_bw_db': 7.91}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.77, 'gsnr_signal_bw_db': 6.75}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.71, 'gsnr_signal_bw_db': 6.69}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.41, 'gsnr_signal_bw_db': 7.38}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.04, 'gsnr_signal_bw_db': 8.0}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 7.346, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-3617,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110101,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.344,29.18,-36.03,7.344,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3617_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3617_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3617_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '10110101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.94, 'gsnr_signal_bw_db': 7.9}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.77, 'gsnr_signal_bw_db': 6.75}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.71, 'gsnr_signal_bw_db': 6.69}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.41, 'gsnr_signal_bw_db': 7.38}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.03, 'gsnr_signal_bw_db': 8.0}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 7.344, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-3618,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110101,5,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.33,29.09,-36.44,7.33,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3618_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3618_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3618_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.92, 'gsnr_signal_bw_db': 7.89}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.76, 'gsnr_signal_bw_db': 6.73}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 6.7, 'gsnr_signal_bw_db': 6.67}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 7.4, 'gsnr_signal_bw_db': 7.37}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.02, 'gsnr_signal_bw_db': 7.99}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 7.33, 'ase_signal_bw_dbm': -36.44}"
iter-2-scenario-3619,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110110,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.994,29.24,-35.59,6.994,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3619_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3619_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3619_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '10110110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.9, 'gsnr_signal_bw_db': 7.87}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.72, 'gsnr_signal_bw_db': 6.69}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.62, 'gsnr_signal_bw_db': 6.6}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 6.76, 'gsnr_signal_bw_db': 6.74}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 7.1, 'gsnr_signal_bw_db': 7.07}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 6.994, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-3620,2,NDFF,bristol,reading,,,169.5,voyager,QPSK,32.0,100.0,8,10110110,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.99,29.18,-36.03,6.99,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3620_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3620_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-3620_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Reading. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '10110110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.9, 'gsnr_signal_bw_db': 7.87}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.71, 'gsnr_signal_bw_db': 6.69}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.62, 'gsnr_signal_bw_db': 6.59}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 6.76, 'gsnr_signal_bw_db': 6.73}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 7.09, 'gsnr_signal_bw_db': 7.07}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 6.99, 'ase_signal_bw_dbm': -36.03}"
